201242519|001:170* [0099]CCBACABDDACDBBDADBCDCBDBEDBBAB                                                                                                                                                      
200448820|001:840* [0100]CBDCDDACCBADCACAACDDBAEAAAAECC                                                                                                                                                      
203420477|001:840* [0101]ABDCDDACCBAACACBACBDDAEADAAACE                                                                                                                                                      
204085160|001:738* [0102]DDCDCCDAACDCACBACDCDACBEEECDDE                                                                                                                                                      
208769269|001:967* [0103]BADDDCCBBAABBBEDBCCABBDCADDCBC                                                                                                                                                      
204113595|001:738* [0104]DDADCCDAACDCACBACDADACBEEACDDA                                                                                                                                                      
205282086|001:840* [0105]BBDCDDACCBAAAACBACBDBAEADBECDC                                                                                                                                                      
205373276|001:840* [0106]ABDCBDACCBAAAACBACBDBAEAAEAACC                                                                                                                                                      
206314543|001:840* [0107]ADBCBBAAACAABDADCDADBBEAADADCA                                                                                                                                                      
202138422|001:840* [0108]DBBCCCAACBAADACBACBDBCCAEBCACC                                                                                                                                                      
208745689|001:840* [0109]ABDCADBCCBAACACBACBBBAEACAAACE                                                                                                                                                      
201151308|001:967* [0110]BABDDACBBABBCDEDBAACCADDABDCBE                                                                                                                                                      
209259758|001:840* [0111]ABDABDACCBAADAABACBDBDEACAAACC                                                                                                                                                      
203748841|001:170* [0112]CCAAAABADACDBBACDBCDCBDECDBBAA                                                                                                                                                      
201559238|001:840* [0113]ABDABDACCDADAAABCAADBABACAAACC                                                                                                                                                      
201075503|001:840* [0114]ACDCADACCBAAADCBCABDBAEADAAACE                                                                                                                                                      
207549614|001:840* [0115]ABDCBDACCBADCACBACBDBAEACAAACE                                                                                                                                                      
203188396|001:840* [0116]ABDCBDACCBAADACBACBDBDEACBAACC                                                                                                                                                      
200381611|001:840* [0117]CBBCDDACCBAADACBACBDBAEADAAACC                                                                                                                                                      
207498249|001:840*1[0118]CBBCBDACEBAAADCAADBDCBCACAAAEC                                                                                                                                                      
202508723|001:738* [0119]DDABCCDAACDCDCBACDCDACBEEECDDE                                                                                                                                                      
209318113|001:738* [0120]DDADCCDAACDCACDACDADBABEEECDEA                                                                                                                                                      
204350517|001:738* [0121]BDABCCDAAADCDCBACDADDDBECEEDDA                                                                                                                                                      
201715495|001:738* [0122]DDADACDDAADCACAACCCDDABEEECDDA                                                                                                                                                      
203188567|001:170* [0123]CAAABABDDACDDBACBBCDCDDBADBBAB                                                                                                                                                      
205059779|001:170* [0124]CCCAAABDDACDCBACDBCDCBDBCDBBAE                                                                                                                                                      
209990902|001:170* [0125]CCCAADBDDACDDBACDBCDADDBBDBBAC                                                                                                                                                      
209320143|001:840* [0126]CBDCDDACCBAACAABACABBDEADAAACC                                                                                                                                                      
209167293|001:840* [0127]BBDCBDACCBAACACBACBBBBEACAAACC                                                                                                                                                      
209678827|001:967* [0128]BABBDBCBBABBCBEDBACDDCDDBBDCBE                                                                                                                                                      
204348717|001:967* [0129]CCBBBBCCEDBBADDDDACDDDEDABAEBA                                                                                                                                                      
201898876|001:967* [0130]BABBDBCBBABBCBEDBACDAADDEBDCBA                                                                                                                                                      
200246386|001:170* [0131]CAACBAAADADDCBACBBBDCBBEDDACAE                                                                                                                                                      
208290872|001:170* [0132]CCACADBDDDCDDBBCBACDCBDBBEBBAB                                                                                                                                                      
209510908|001:967* [0133]BCBBDBCBBABBCBCDBACCDCDDBBDCBA                                                                                                                                                      
205770623|001:967* [0134]BADBCDCBBABBCBABDBCCDBDDCADCBA                                                                                                                                                      
200708316|001:967* [0135]BABBDBCBBABBCBEDBACDDCDDBBDCBA                                                                                                                                                      
206048282|001:840* [0136]BBDCBDABCCADAABBACADBAEACAAACE                                                                                                                                                      
200248454|001:738* [0137]DDADCCDAACDCACBACDADACBEEECDDE                                                                                                                                                      
209889693|001:738* [0138]DACDDCDDBACCACAAADADABBEDECDDE                                                                                                                                                      
202877949|001:840* [0139]ABBCBDACCBAACACBCCBDAAEACAAACC                                                                                                                                                      
200930573|001:738* [0140]DDADCCDAACDCBCBACDABACBEEACDDE                                                                                                                                                      
208081966|001:170* [0141]CCAAABBAEADDBBDCBACDACDCEDBBAB                                                                                                                                                      
201498650|001:170* [0142]CCCAAABDDCCDBBACDBCDCBDBBDBBAE                                                                                                                                                      
205830492|001:840* [0143]ABBCBDABCCBADADBCABDBAEEDAAACA                                                                                                                                                      
209208215|001:738* [0144]DDADCCDAACDCCCBACDADBCBEDECDDA                                                                                                                                                      
209334028|001:170* [0145]CBCAABBCDACDCBECBBCDCAEBCDEEAB                                                                                                                                                      
204342955|001:170* [0146]CCAAAABDDBCDBBACDBCDCBDBCDBBAE                                                                                                                                                      
205446941|001:738* [0147]DDADCCDAACDCACBACDADACBEEECDDE                                                                                                                                                      
207016528|001:967* [0148]DCBDABCABCBBBBEDBAADDCBBEBDCEA                                                                                                                                                      
201852619|001:170* [0149]BDAADCBBDACDBBACBBBDCBDBBDBBAE                                                                                                                                                      
204193992|001:738* [0150]BDCBABDADCDCDCBCADADBCBEBECDDE                                                                                                                                                      
209767800|001:967* [0151]AADDDBCCEABBCBEDBACCDCDDBBDCBA                                                                                                                                                      
206404314|001:170* [0152]DADADBBCEBCDABDCBDCDADDECDBBAB                                                                                                                                                      
201659677|001:967* [0153]BABBABCBADBBCBEDBACDDCDDBBDCBA                                                                                                                                                      
205738050|001:738* [0154]CDCCBCBCABCCDCBAABABDABEBCCDDA                                                                                                                                                      
208246405|001:170* [0155]CCCAAABDDACDBBACDBCDCDEBEDBBAB                                                                                                                                                      
202994640|001:170* [0156]CCCABABCDBCDBBBDDACACBDBCDBBAB                                                                                                                                                      
204995836|001:170* [0157]CCCABABDDBCDBBACDBCDCBDBBDBBAE                                                                                                                                                      
207436388|001:967* [0158]BBBBDBCABCBBCBEDBACDDCCDBCDCBE                                                                                                                                                      
207896369|001:738*1[0159]DDCACDDAADDCDCBACDADACBEBECDDE                                                                                                                                                      
201768307|001:738* [0160]BDBBDDDADADCCCBCCDADACBBCECDDA                                                                                                                                                      
205596849|001:738* [0161]DDABCCDAAADCBCBAADADACBCBECDDB                                                                                                                                                      
207479198|001:967* [0162]BADBDBCBBCBBDBEDBACDBBDDBBDCBA                                                                                                                                                      
202191248|001:738* [0163]BDCBCDDAACDCBCBAADADACBEDECDDA                                                                                                                                                      
201311040|001:840* [0164]ABBCBDADCDAACACBCCBDCAEACAAACC                                                                                                                                                      
200357165|001:840* [0165]ABAABDACABAABACBACBDBAEACAAACA                                                                                                                                                      
204758937|001:840* [0166]ABDABCACCBBAAACBACADDAAACBAACE                                                                                                                                                      
205375713|001:170* [0167]CCCAAABDDACDBBACDBCDCBDBBDBBAB                                                                                                                                                      
209942882|001:840* [0168]ABBABDACCCAAAACBACBDDCEADAAACC                                                                                                                                                      
209833397|001:738* [0169]DDADCCDAAADCDCBACDADCCBEEECDDE                                                                                                                                                      
206248911|001:967* [0170]BAABDBCBBABBCBEDBAADDDDDBBDCBA                                                                                                                                                      
200260467|001:738* [0171]DDADCCDAACDCBCBACDADACBEDECDDE                                                                                                                                                      
202603447|001:967* [0172]BADBDBCBBDBBCBEDBACDBCCDDBDCBA                                                                                                                                                      
202240659|001:840* [0173]ADDABDACCBAABACDACBDBAEACBAACC                                                                                                                                                      
203748126|001:840* [0174]DBDCDDABEBADAACBCAADADEABAAAEC                                                                                                                                                      
209435250|001:170* [0175]CCCAAABDDACDBBACDBCDCDDBBDBBEB                                                                                                                                                      
203504592|001:738* [0176]BDCBCCDAAADCBCBACDADACBEEECDDA                                                                                                                                                      
204995421|001:967* [0177]BADBCBCBBABBCBEDBAADBCDDBBDCBA                                                                                                                                                      
208342303|001:840* [0178]ABBCADABABAAAACBCCBDDAEADBAACC                                                                                                                                                      
200587701|001:170* [0179]BCAACABCABDACCACDBCACBDADDBBAB                                                                                                                                                      
201437097|001:967* [0180]BBBBDBCBBCBBABEDBAADDDDDBBDCBA                                                                                                                                                      
201700313|001:967*1[0181]BCBBDBCBBABBCBEDBACDBCDCEBDCED                                                                                                                                                      
202966835|001:170* [0182]BCCAAABDDACDBBACDBCDCBDBBDBBAE                                                                                                                                                      
203289876|001:967* [0183]BADDABCBBCBBBBEBBACCDDDDBDDCBA                                                                                                                                                      
202372322|001:967* [0184]BADBDBCBBABBBDEDBACDDCDDABDCBE                                                                                                                                                      
207326382|001:840* [0185]ABDCBDACCBAACACBACBDBAEDABAACC                                                                                                                                                      
202499112|001:170* [0186]CCCAAABDDACABBACDBBDCDDBBDBBAB                                                                                                                                                      
202645772|001:840* [0230]CBDCBCACCBAADACBACBDDCCACAAACA                                                                                                                                                      
206698095|001:738* [0248]DDADDCDAACDCACBACDADACBEEECDDA                                                                                                                                                      
201282517|001:170* [0396]ACDACABDDACDBBCCDBCDCBDBBDBBAB                                                                                                                                                      
206061447|001:967* [0413]DABBDBCBBABBCBEDBBCDDCBDBDDCBA                                                                                                                                                      
204585281|001:967* [0519]DADDACCBBABBABEDBAADDCDDBBDCBA                                                                                                                                                      
205001378|001:967* [0520]BADBDBCBBABBDBBDBBADDCDDABDCBE                                                                                                                                                      
203188728|001:738* [0522]DDCDDCDCDCDCAABABDABBDBEEECDDA                                                                                                                                                      
206061345|001:738* [0523]DDADCCDAAADCACBACDADACBEEECDDB                                                                                                                                                      
206744194|001:738* [0534]DBCDCCDADCDCBCBACDADCBBADECDCA                                                                                                                                                      
204665695|001:738* [0535]DDCDCCDADCDCBCBACDADCCBEEACDDE                                                                                                                                                      
203280685|001:840* [0538]ABDCBDACCBAACACBACBDBAEACAAACE                                                                                                                                                      
205874067|001:170* [0539]CCCAAABDDACDBBACDBCDCBDBBDBBAB                                                                                                                                                      
200562848|001:738* [0000]DDADCCDAACDCACBACDADADBECECDDA
204354656|001:840* [0000]ABDCADABADAACACBACBDBBCACAAAEC
